Rpeaks,Participant,Sampling_Rate,Database
524286,MIT-LongTerm_04,128,MIT-LongTerm
524394,MIT-LongTerm_04,128,MIT-LongTerm
524503,MIT-LongTerm_04,128,MIT-LongTerm
524614,MIT-LongTerm_04,128,MIT-LongTerm
524723,MIT-LongTerm_04,128,MIT-LongTerm
524832,MIT-LongTerm_04,128,MIT-LongTerm
524942,MIT-LongTerm_04,128,MIT-LongTerm
525054,MIT-LongTerm_04,128,MIT-LongTerm
525166,MIT-LongTerm_04,128,MIT-LongTerm
525280,MIT-LongTerm_04,128,MIT-LongTerm
525397,MIT-LongTerm_04,128,MIT-LongTerm
525511,MIT-LongTerm_04,128,MIT-LongTerm
525631,MIT-LongTerm_04,128,MIT-LongTerm
525754,MIT-LongTerm_04,128,MIT-LongTerm
525872,MIT-LongTerm_04,128,MIT-LongTerm
525988,MIT-LongTerm_04,128,MIT-LongTerm
526105,MIT-LongTerm_04,128,MIT-LongTerm
526220,MIT-LongTerm_04,128,MIT-LongTerm
526336,MIT-LongTerm_04,128,MIT-LongTerm
526450,MIT-LongTerm_04,128,MIT-LongTerm
526567,MIT-LongTerm_04,128,MIT-LongTerm
526687,MIT-LongTerm_04,128,MIT-LongTerm
526805,MIT-LongTerm_04,128,MIT-LongTerm
526925,MIT-LongTerm_04,128,MIT-LongTerm
527044,MIT-LongTerm_04,128,MIT-LongTerm
527162,MIT-LongTerm_04,128,MIT-LongTerm
527278,MIT-LongTerm_04,128,MIT-LongTerm
527399,MIT-LongTerm_04,128,MIT-LongTerm
527528,MIT-LongTerm_04,128,MIT-LongTerm
527652,MIT-LongTerm_04,128,MIT-LongTerm
527773,MIT-LongTerm_04,128,MIT-LongTerm
527895,MIT-LongTerm_04,128,MIT-LongTerm
528015,MIT-LongTerm_04,128,MIT-LongTerm
528132,MIT-LongTerm_04,128,MIT-LongTerm
528248,MIT-LongTerm_04,128,MIT-LongTerm
528367,MIT-LongTerm_04,128,MIT-LongTerm
528483,MIT-LongTerm_04,128,MIT-LongTerm
528598,MIT-LongTerm_04,128,MIT-LongTerm
528712,MIT-LongTerm_04,128,MIT-LongTerm
528825,MIT-LongTerm_04,128,MIT-LongTerm
528937,MIT-LongTerm_04,128,MIT-LongTerm
529050,MIT-LongTerm_04,128,MIT-LongTerm
529162,MIT-LongTerm_04,128,MIT-LongTerm
529278,MIT-LongTerm_04,128,MIT-LongTerm
529392,MIT-LongTerm_04,128,MIT-LongTerm
529508,MIT-LongTerm_04,128,MIT-LongTerm
529626,MIT-LongTerm_04,128,MIT-LongTerm
529740,MIT-LongTerm_04,128,MIT-LongTerm
529853,MIT-LongTerm_04,128,MIT-LongTerm
529967,MIT-LongTerm_04,128,MIT-LongTerm
530071,MIT-LongTerm_04,128,MIT-LongTerm
530191,MIT-LongTerm_04,128,MIT-LongTerm
530308,MIT-LongTerm_04,128,MIT-LongTerm
530421,MIT-LongTerm_04,128,MIT-LongTerm
530534,MIT-LongTerm_04,128,MIT-LongTerm
530772,MIT-LongTerm_04,128,MIT-LongTerm
530896,MIT-LongTerm_04,128,MIT-LongTerm
531012,MIT-LongTerm_04,128,MIT-LongTerm
531128,MIT-LongTerm_04,128,MIT-LongTerm
531248,MIT-LongTerm_04,128,MIT-LongTerm
531507,MIT-LongTerm_04,128,MIT-LongTerm
531649,MIT-LongTerm_04,128,MIT-LongTerm
531773,MIT-LongTerm_04,128,MIT-LongTerm
531893,MIT-LongTerm_04,128,MIT-LongTerm
532014,MIT-LongTerm_04,128,MIT-LongTerm
532135,MIT-LongTerm_04,128,MIT-LongTerm
532255,MIT-LongTerm_04,128,MIT-LongTerm
532380,MIT-LongTerm_04,128,MIT-LongTerm
532478,MIT-LongTerm_04,128,MIT-LongTerm
532642,MIT-LongTerm_04,128,MIT-LongTerm
532779,MIT-LongTerm_04,128,MIT-LongTerm
532904,MIT-LongTerm_04,128,MIT-LongTerm
533039,MIT-LongTerm_04,128,MIT-LongTerm
533166,MIT-LongTerm_04,128,MIT-LongTerm
533283,MIT-LongTerm_04,128,MIT-LongTerm
533405,MIT-LongTerm_04,128,MIT-LongTerm
533527,MIT-LongTerm_04,128,MIT-LongTerm
533649,MIT-LongTerm_04,128,MIT-LongTerm
533771,MIT-LongTerm_04,128,MIT-LongTerm
533901,MIT-LongTerm_04,128,MIT-LongTerm
534033,MIT-LongTerm_04,128,MIT-LongTerm
534159,MIT-LongTerm_04,128,MIT-LongTerm
534296,MIT-LongTerm_04,128,MIT-LongTerm
534430,MIT-LongTerm_04,128,MIT-LongTerm
534558,MIT-LongTerm_04,128,MIT-LongTerm
534683,MIT-LongTerm_04,128,MIT-LongTerm
534803,MIT-LongTerm_04,128,MIT-LongTerm
534926,MIT-LongTerm_04,128,MIT-LongTerm
535054,MIT-LongTerm_04,128,MIT-LongTerm
535181,MIT-LongTerm_04,128,MIT-LongTerm
535307,MIT-LongTerm_04,128,MIT-LongTerm
535427,MIT-LongTerm_04,128,MIT-LongTerm
535548,MIT-LongTerm_04,128,MIT-LongTerm
535664,MIT-LongTerm_04,128,MIT-LongTerm
535784,MIT-LongTerm_04,128,MIT-LongTerm
535905,MIT-LongTerm_04,128,MIT-LongTerm
536028,MIT-LongTerm_04,128,MIT-LongTerm
536156,MIT-LongTerm_04,128,MIT-LongTerm
536283,MIT-LongTerm_04,128,MIT-LongTerm
536412,MIT-LongTerm_04,128,MIT-LongTerm
536544,MIT-LongTerm_04,128,MIT-LongTerm
536675,MIT-LongTerm_04,128,MIT-LongTerm
536804,MIT-LongTerm_04,128,MIT-LongTerm
536932,MIT-LongTerm_04,128,MIT-LongTerm
537060,MIT-LongTerm_04,128,MIT-LongTerm
537187,MIT-LongTerm_04,128,MIT-LongTerm
537312,MIT-LongTerm_04,128,MIT-LongTerm
537437,MIT-LongTerm_04,128,MIT-LongTerm
537560,MIT-LongTerm_04,128,MIT-LongTerm
537682,MIT-LongTerm_04,128,MIT-LongTerm
537803,MIT-LongTerm_04,128,MIT-LongTerm
537926,MIT-LongTerm_04,128,MIT-LongTerm
538054,MIT-LongTerm_04,128,MIT-LongTerm
538181,MIT-LongTerm_04,128,MIT-LongTerm
538304,MIT-LongTerm_04,128,MIT-LongTerm
538567,MIT-LongTerm_04,128,MIT-LongTerm
538694,MIT-LongTerm_04,128,MIT-LongTerm
538822,MIT-LongTerm_04,128,MIT-LongTerm
538947,MIT-LongTerm_04,128,MIT-LongTerm
539072,MIT-LongTerm_04,128,MIT-LongTerm
539197,MIT-LongTerm_04,128,MIT-LongTerm
539321,MIT-LongTerm_04,128,MIT-LongTerm
539446,MIT-LongTerm_04,128,MIT-LongTerm
539567,MIT-LongTerm_04,128,MIT-LongTerm
539688,MIT-LongTerm_04,128,MIT-LongTerm
539815,MIT-LongTerm_04,128,MIT-LongTerm
539942,MIT-LongTerm_04,128,MIT-LongTerm
540069,MIT-LongTerm_04,128,MIT-LongTerm
540195,MIT-LongTerm_04,128,MIT-LongTerm
540308,MIT-LongTerm_04,128,MIT-LongTerm
540459,MIT-LongTerm_04,128,MIT-LongTerm
540592,MIT-LongTerm_04,128,MIT-LongTerm
540712,MIT-LongTerm_04,128,MIT-LongTerm
540832,MIT-LongTerm_04,128,MIT-LongTerm
540953,MIT-LongTerm_04,128,MIT-LongTerm
541075,MIT-LongTerm_04,128,MIT-LongTerm
541192,MIT-LongTerm_04,128,MIT-LongTerm
541307,MIT-LongTerm_04,128,MIT-LongTerm
541425,MIT-LongTerm_04,128,MIT-LongTerm
541547,MIT-LongTerm_04,128,MIT-LongTerm
541662,MIT-LongTerm_04,128,MIT-LongTerm
541777,MIT-LongTerm_04,128,MIT-LongTerm
541891,MIT-LongTerm_04,128,MIT-LongTerm
542006,MIT-LongTerm_04,128,MIT-LongTerm
542121,MIT-LongTerm_04,128,MIT-LongTerm
542238,MIT-LongTerm_04,128,MIT-LongTerm
542352,MIT-LongTerm_04,128,MIT-LongTerm
542464,MIT-LongTerm_04,128,MIT-LongTerm
542583,MIT-LongTerm_04,128,MIT-LongTerm
542695,MIT-LongTerm_04,128,MIT-LongTerm
542812,MIT-LongTerm_04,128,MIT-LongTerm
542926,MIT-LongTerm_04,128,MIT-LongTerm
543041,MIT-LongTerm_04,128,MIT-LongTerm
543158,MIT-LongTerm_04,128,MIT-LongTerm
543278,MIT-LongTerm_04,128,MIT-LongTerm
543397,MIT-LongTerm_04,128,MIT-LongTerm
543515,MIT-LongTerm_04,128,MIT-LongTerm
543633,MIT-LongTerm_04,128,MIT-LongTerm
543753,MIT-LongTerm_04,128,MIT-LongTerm
543875,MIT-LongTerm_04,128,MIT-LongTerm
544002,MIT-LongTerm_04,128,MIT-LongTerm
544249,MIT-LongTerm_04,128,MIT-LongTerm
544405,MIT-LongTerm_04,128,MIT-LongTerm
544539,MIT-LongTerm_04,128,MIT-LongTerm
544664,MIT-LongTerm_04,128,MIT-LongTerm
544787,MIT-LongTerm_04,128,MIT-LongTerm
544909,MIT-LongTerm_04,128,MIT-LongTerm
545033,MIT-LongTerm_04,128,MIT-LongTerm
545155,MIT-LongTerm_04,128,MIT-LongTerm
545278,MIT-LongTerm_04,128,MIT-LongTerm
545401,MIT-LongTerm_04,128,MIT-LongTerm
545646,MIT-LongTerm_04,128,MIT-LongTerm
545782,MIT-LongTerm_04,128,MIT-LongTerm
545908,MIT-LongTerm_04,128,MIT-LongTerm
546030,MIT-LongTerm_04,128,MIT-LongTerm
546153,MIT-LongTerm_04,128,MIT-LongTerm
546279,MIT-LongTerm_04,128,MIT-LongTerm
546403,MIT-LongTerm_04,128,MIT-LongTerm
546529,MIT-LongTerm_04,128,MIT-LongTerm
546787,MIT-LongTerm_04,128,MIT-LongTerm
546922,MIT-LongTerm_04,128,MIT-LongTerm
547049,MIT-LongTerm_04,128,MIT-LongTerm
547173,MIT-LongTerm_04,128,MIT-LongTerm
547297,MIT-LongTerm_04,128,MIT-LongTerm
547422,MIT-LongTerm_04,128,MIT-LongTerm
547547,MIT-LongTerm_04,128,MIT-LongTerm
547673,MIT-LongTerm_04,128,MIT-LongTerm
547800,MIT-LongTerm_04,128,MIT-LongTerm
547922,MIT-LongTerm_04,128,MIT-LongTerm
548183,MIT-LongTerm_04,128,MIT-LongTerm
548317,MIT-LongTerm_04,128,MIT-LongTerm
548437,MIT-LongTerm_04,128,MIT-LongTerm
548562,MIT-LongTerm_04,128,MIT-LongTerm
548685,MIT-LongTerm_04,128,MIT-LongTerm
548810,MIT-LongTerm_04,128,MIT-LongTerm
548934,MIT-LongTerm_04,128,MIT-LongTerm
549058,MIT-LongTerm_04,128,MIT-LongTerm
549180,MIT-LongTerm_04,128,MIT-LongTerm
549307,MIT-LongTerm_04,128,MIT-LongTerm
549431,MIT-LongTerm_04,128,MIT-LongTerm
549556,MIT-LongTerm_04,128,MIT-LongTerm
549676,MIT-LongTerm_04,128,MIT-LongTerm
549804,MIT-LongTerm_04,128,MIT-LongTerm
549939,MIT-LongTerm_04,128,MIT-LongTerm
550069,MIT-LongTerm_04,128,MIT-LongTerm
550202,MIT-LongTerm_04,128,MIT-LongTerm
550333,MIT-LongTerm_04,128,MIT-LongTerm
550571,MIT-LongTerm_04,128,MIT-LongTerm
550704,MIT-LongTerm_04,128,MIT-LongTerm
550925,MIT-LongTerm_04,128,MIT-LongTerm
551059,MIT-LongTerm_04,128,MIT-LongTerm
551269,MIT-LongTerm_04,128,MIT-LongTerm
551402,MIT-LongTerm_04,128,MIT-LongTerm
551608,MIT-LongTerm_04,128,MIT-LongTerm
551737,MIT-LongTerm_04,128,MIT-LongTerm
551945,MIT-LongTerm_04,128,MIT-LongTerm
552069,MIT-LongTerm_04,128,MIT-LongTerm
552182,MIT-LongTerm_04,128,MIT-LongTerm
552298,MIT-LongTerm_04,128,MIT-LongTerm
552414,MIT-LongTerm_04,128,MIT-LongTerm
552531,MIT-LongTerm_04,128,MIT-LongTerm
552653,MIT-LongTerm_04,128,MIT-LongTerm
552776,MIT-LongTerm_04,128,MIT-LongTerm
552898,MIT-LongTerm_04,128,MIT-LongTerm
553022,MIT-LongTerm_04,128,MIT-LongTerm
553144,MIT-LongTerm_04,128,MIT-LongTerm
553269,MIT-LongTerm_04,128,MIT-LongTerm
553390,MIT-LongTerm_04,128,MIT-LongTerm
553512,MIT-LongTerm_04,128,MIT-LongTerm
553642,MIT-LongTerm_04,128,MIT-LongTerm
553767,MIT-LongTerm_04,128,MIT-LongTerm
553892,MIT-LongTerm_04,128,MIT-LongTerm
554018,MIT-LongTerm_04,128,MIT-LongTerm
554147,MIT-LongTerm_04,128,MIT-LongTerm
554271,MIT-LongTerm_04,128,MIT-LongTerm
554389,MIT-LongTerm_04,128,MIT-LongTerm
554516,MIT-LongTerm_04,128,MIT-LongTerm
554649,MIT-LongTerm_04,128,MIT-LongTerm
554786,MIT-LongTerm_04,128,MIT-LongTerm
555053,MIT-LongTerm_04,128,MIT-LongTerm
555197,MIT-LongTerm_04,128,MIT-LongTerm
555460,MIT-LongTerm_04,128,MIT-LongTerm
555601,MIT-LongTerm_04,128,MIT-LongTerm
555820,MIT-LongTerm_04,128,MIT-LongTerm
555975,MIT-LongTerm_04,128,MIT-LongTerm
556116,MIT-LongTerm_04,128,MIT-LongTerm
556349,MIT-LongTerm_04,128,MIT-LongTerm
556488,MIT-LongTerm_04,128,MIT-LongTerm
556718,MIT-LongTerm_04,128,MIT-LongTerm
556857,MIT-LongTerm_04,128,MIT-LongTerm
557084,MIT-LongTerm_04,128,MIT-LongTerm
557223,MIT-LongTerm_04,128,MIT-LongTerm
557446,MIT-LongTerm_04,128,MIT-LongTerm
557583,MIT-LongTerm_04,128,MIT-LongTerm
557806,MIT-LongTerm_04,128,MIT-LongTerm
557936,MIT-LongTerm_04,128,MIT-LongTerm
558052,MIT-LongTerm_04,128,MIT-LongTerm
558172,MIT-LongTerm_04,128,MIT-LongTerm
558290,MIT-LongTerm_04,128,MIT-LongTerm
558409,MIT-LongTerm_04,128,MIT-LongTerm
558528,MIT-LongTerm_04,128,MIT-LongTerm
558774,MIT-LongTerm_04,128,MIT-LongTerm
558908,MIT-LongTerm_04,128,MIT-LongTerm
559028,MIT-LongTerm_04,128,MIT-LongTerm
559147,MIT-LongTerm_04,128,MIT-LongTerm
559266,MIT-LongTerm_04,128,MIT-LongTerm
559384,MIT-LongTerm_04,128,MIT-LongTerm
559503,MIT-LongTerm_04,128,MIT-LongTerm
559624,MIT-LongTerm_04,128,MIT-LongTerm
559744,MIT-LongTerm_04,128,MIT-LongTerm
559868,MIT-LongTerm_04,128,MIT-LongTerm
559992,MIT-LongTerm_04,128,MIT-LongTerm
560113,MIT-LongTerm_04,128,MIT-LongTerm
560238,MIT-LongTerm_04,128,MIT-LongTerm
560360,MIT-LongTerm_04,128,MIT-LongTerm
560479,MIT-LongTerm_04,128,MIT-LongTerm
560602,MIT-LongTerm_04,128,MIT-LongTerm
560728,MIT-LongTerm_04,128,MIT-LongTerm
560853,MIT-LongTerm_04,128,MIT-LongTerm
560977,MIT-LongTerm_04,128,MIT-LongTerm
561104,MIT-LongTerm_04,128,MIT-LongTerm
561348,MIT-LongTerm_04,128,MIT-LongTerm
561472,MIT-LongTerm_04,128,MIT-LongTerm
561595,MIT-LongTerm_04,128,MIT-LongTerm
561717,MIT-LongTerm_04,128,MIT-LongTerm
561840,MIT-LongTerm_04,128,MIT-LongTerm
561961,MIT-LongTerm_04,128,MIT-LongTerm
562083,MIT-LongTerm_04,128,MIT-LongTerm
562204,MIT-LongTerm_04,128,MIT-LongTerm
562321,MIT-LongTerm_04,128,MIT-LongTerm
562443,MIT-LongTerm_04,128,MIT-LongTerm
562574,MIT-LongTerm_04,128,MIT-LongTerm
562714,MIT-LongTerm_04,128,MIT-LongTerm
562849,MIT-LongTerm_04,128,MIT-LongTerm
562980,MIT-LongTerm_04,128,MIT-LongTerm
563113,MIT-LongTerm_04,128,MIT-LongTerm
563245,MIT-LongTerm_04,128,MIT-LongTerm
563373,MIT-LongTerm_04,128,MIT-LongTerm
563503,MIT-LongTerm_04,128,MIT-LongTerm
563627,MIT-LongTerm_04,128,MIT-LongTerm
563753,MIT-LongTerm_04,128,MIT-LongTerm
563882,MIT-LongTerm_04,128,MIT-LongTerm
564007,MIT-LongTerm_04,128,MIT-LongTerm
564128,MIT-LongTerm_04,128,MIT-LongTerm
564254,MIT-LongTerm_04,128,MIT-LongTerm
564377,MIT-LongTerm_04,128,MIT-LongTerm
564494,MIT-LongTerm_04,128,MIT-LongTerm
564618,MIT-LongTerm_04,128,MIT-LongTerm
564738,MIT-LongTerm_04,128,MIT-LongTerm
564858,MIT-LongTerm_04,128,MIT-LongTerm
564982,MIT-LongTerm_04,128,MIT-LongTerm
565102,MIT-LongTerm_04,128,MIT-LongTerm
565223,MIT-LongTerm_04,128,MIT-LongTerm
565346,MIT-LongTerm_04,128,MIT-LongTerm
565468,MIT-LongTerm_04,128,MIT-LongTerm
565590,MIT-LongTerm_04,128,MIT-LongTerm
565712,MIT-LongTerm_04,128,MIT-LongTerm
565837,MIT-LongTerm_04,128,MIT-LongTerm
566081,MIT-LongTerm_04,128,MIT-LongTerm
566215,MIT-LongTerm_04,128,MIT-LongTerm
566339,MIT-LongTerm_04,128,MIT-LongTerm
566459,MIT-LongTerm_04,128,MIT-LongTerm
566705,MIT-LongTerm_04,128,MIT-LongTerm
566833,MIT-LongTerm_04,128,MIT-LongTerm
566953,MIT-LongTerm_04,128,MIT-LongTerm
567073,MIT-LongTerm_04,128,MIT-LongTerm
567196,MIT-LongTerm_04,128,MIT-LongTerm
567313,MIT-LongTerm_04,128,MIT-LongTerm
567435,MIT-LongTerm_04,128,MIT-LongTerm
567556,MIT-LongTerm_04,128,MIT-LongTerm
567679,MIT-LongTerm_04,128,MIT-LongTerm
567806,MIT-LongTerm_04,128,MIT-LongTerm
567933,MIT-LongTerm_04,128,MIT-LongTerm
568059,MIT-LongTerm_04,128,MIT-LongTerm
568187,MIT-LongTerm_04,128,MIT-LongTerm
568320,MIT-LongTerm_04,128,MIT-LongTerm
568448,MIT-LongTerm_04,128,MIT-LongTerm
568575,MIT-LongTerm_04,128,MIT-LongTerm
568700,MIT-LongTerm_04,128,MIT-LongTerm
568825,MIT-LongTerm_04,128,MIT-LongTerm
568950,MIT-LongTerm_04,128,MIT-LongTerm
569075,MIT-LongTerm_04,128,MIT-LongTerm
569198,MIT-LongTerm_04,128,MIT-LongTerm
569317,MIT-LongTerm_04,128,MIT-LongTerm
569567,MIT-LongTerm_04,128,MIT-LongTerm
569694,MIT-LongTerm_04,128,MIT-LongTerm
569815,MIT-LongTerm_04,128,MIT-LongTerm
569942,MIT-LongTerm_04,128,MIT-LongTerm
570074,MIT-LongTerm_04,128,MIT-LongTerm
570199,MIT-LongTerm_04,128,MIT-LongTerm
570336,MIT-LongTerm_04,128,MIT-LongTerm
570472,MIT-LongTerm_04,128,MIT-LongTerm
570598,MIT-LongTerm_04,128,MIT-LongTerm
570722,MIT-LongTerm_04,128,MIT-LongTerm
570841,MIT-LongTerm_04,128,MIT-LongTerm
570969,MIT-LongTerm_04,128,MIT-LongTerm
571111,MIT-LongTerm_04,128,MIT-LongTerm
571403,MIT-LongTerm_04,128,MIT-LongTerm
571561,MIT-LongTerm_04,128,MIT-LongTerm
571729,MIT-LongTerm_04,128,MIT-LongTerm
572016,MIT-LongTerm_04,128,MIT-LongTerm
572164,MIT-LongTerm_04,128,MIT-LongTerm
572321,MIT-LongTerm_04,128,MIT-LongTerm
572469,MIT-LongTerm_04,128,MIT-LongTerm
572626,MIT-LongTerm_04,128,MIT-LongTerm
572773,MIT-LongTerm_04,128,MIT-LongTerm
572932,MIT-LongTerm_04,128,MIT-LongTerm
573079,MIT-LongTerm_04,128,MIT-LongTerm
573235,MIT-LongTerm_04,128,MIT-LongTerm
573372,MIT-LongTerm_04,128,MIT-LongTerm
573530,MIT-LongTerm_04,128,MIT-LongTerm
573686,MIT-LongTerm_04,128,MIT-LongTerm
573829,MIT-LongTerm_04,128,MIT-LongTerm
573978,MIT-LongTerm_04,128,MIT-LongTerm
574117,MIT-LongTerm_04,128,MIT-LongTerm
574387,MIT-LongTerm_04,128,MIT-LongTerm
574540,MIT-LongTerm_04,128,MIT-LongTerm
574688,MIT-LongTerm_04,128,MIT-LongTerm
574817,MIT-LongTerm_04,128,MIT-LongTerm
575084,MIT-LongTerm_04,128,MIT-LongTerm
575221,MIT-LongTerm_04,128,MIT-LongTerm
575474,MIT-LongTerm_04,128,MIT-LongTerm
575623,MIT-LongTerm_04,128,MIT-LongTerm
575748,MIT-LongTerm_04,128,MIT-LongTerm
576002,MIT-LongTerm_04,128,MIT-LongTerm
576124,MIT-LongTerm_04,128,MIT-LongTerm
576290,MIT-LongTerm_04,128,MIT-LongTerm
576441,MIT-LongTerm_04,128,MIT-LongTerm
576581,MIT-LongTerm_04,128,MIT-LongTerm
576840,MIT-LongTerm_04,128,MIT-LongTerm
576982,MIT-LongTerm_04,128,MIT-LongTerm
577386,MIT-LongTerm_04,128,MIT-LongTerm
577629,MIT-LongTerm_04,128,MIT-LongTerm
577771,MIT-LongTerm_04,128,MIT-LongTerm
578024,MIT-LongTerm_04,128,MIT-LongTerm
578162,MIT-LongTerm_04,128,MIT-LongTerm
578406,MIT-LongTerm_04,128,MIT-LongTerm
578571,MIT-LongTerm_04,128,MIT-LongTerm
578735,MIT-LongTerm_04,128,MIT-LongTerm
578886,MIT-LongTerm_04,128,MIT-LongTerm
579036,MIT-LongTerm_04,128,MIT-LongTerm
579297,MIT-LongTerm_04,128,MIT-LongTerm
579452,MIT-LongTerm_04,128,MIT-LongTerm
579583,MIT-LongTerm_04,128,MIT-LongTerm
579844,MIT-LongTerm_04,128,MIT-LongTerm
580004,MIT-LongTerm_04,128,MIT-LongTerm
580159,MIT-LongTerm_04,128,MIT-LongTerm
580313,MIT-LongTerm_04,128,MIT-LongTerm
580575,MIT-LongTerm_04,128,MIT-LongTerm
580717,MIT-LongTerm_04,128,MIT-LongTerm
580979,MIT-LongTerm_04,128,MIT-LongTerm
581138,MIT-LongTerm_04,128,MIT-LongTerm
581275,MIT-LongTerm_04,128,MIT-LongTerm
581534,MIT-LongTerm_04,128,MIT-LongTerm
581682,MIT-LongTerm_04,128,MIT-LongTerm
581930,MIT-LongTerm_04,128,MIT-LongTerm
582058,MIT-LongTerm_04,128,MIT-LongTerm
582204,MIT-LongTerm_04,128,MIT-LongTerm
582363,MIT-LongTerm_04,128,MIT-LongTerm
582618,MIT-LongTerm_04,128,MIT-LongTerm
582778,MIT-LongTerm_04,128,MIT-LongTerm
582917,MIT-LongTerm_04,128,MIT-LongTerm
583174,MIT-LongTerm_04,128,MIT-LongTerm
583324,MIT-LongTerm_04,128,MIT-LongTerm
583574,MIT-LongTerm_04,128,MIT-LongTerm
583723,MIT-LongTerm_04,128,MIT-LongTerm
583965,MIT-LongTerm_04,128,MIT-LongTerm
584119,MIT-LongTerm_04,128,MIT-LongTerm
584364,MIT-LongTerm_04,128,MIT-LongTerm
584513,MIT-LongTerm_04,128,MIT-LongTerm
584748,MIT-LongTerm_04,128,MIT-LongTerm
584886,MIT-LongTerm_04,128,MIT-LongTerm
585002,MIT-LongTerm_04,128,MIT-LongTerm
585153,MIT-LongTerm_04,128,MIT-LongTerm
585402,MIT-LongTerm_04,128,MIT-LongTerm
585562,MIT-LongTerm_04,128,MIT-LongTerm
585706,MIT-LongTerm_04,128,MIT-LongTerm
585838,MIT-LongTerm_04,128,MIT-LongTerm
585996,MIT-LongTerm_04,128,MIT-LongTerm
586156,MIT-LongTerm_04,128,MIT-LongTerm
586306,MIT-LongTerm_04,128,MIT-LongTerm
586580,MIT-LongTerm_04,128,MIT-LongTerm
586731,MIT-LongTerm_04,128,MIT-LongTerm
586994,MIT-LongTerm_04,128,MIT-LongTerm
587139,MIT-LongTerm_04,128,MIT-LongTerm
587397,MIT-LongTerm_04,128,MIT-LongTerm
587550,MIT-LongTerm_04,128,MIT-LongTerm
587794,MIT-LongTerm_04,128,MIT-LongTerm
587937,MIT-LongTerm_04,128,MIT-LongTerm
588179,MIT-LongTerm_04,128,MIT-LongTerm
588332,MIT-LongTerm_04,128,MIT-LongTerm
588579,MIT-LongTerm_04,128,MIT-LongTerm
588735,MIT-LongTerm_04,128,MIT-LongTerm
588875,MIT-LongTerm_04,128,MIT-LongTerm
589011,MIT-LongTerm_04,128,MIT-LongTerm
589155,MIT-LongTerm_04,128,MIT-LongTerm
589302,MIT-LongTerm_04,128,MIT-LongTerm
589582,MIT-LongTerm_04,128,MIT-LongTerm
589716,MIT-LongTerm_04,128,MIT-LongTerm
589879,MIT-LongTerm_04,128,MIT-LongTerm
590044,MIT-LongTerm_04,128,MIT-LongTerm
590209,MIT-LongTerm_04,128,MIT-LongTerm
590351,MIT-LongTerm_04,128,MIT-LongTerm
590621,MIT-LongTerm_04,128,MIT-LongTerm
590768,MIT-LongTerm_04,128,MIT-LongTerm
591024,MIT-LongTerm_04,128,MIT-LongTerm
591183,MIT-LongTerm_04,128,MIT-LongTerm
591317,MIT-LongTerm_04,128,MIT-LongTerm
591563,MIT-LongTerm_04,128,MIT-LongTerm
591719,MIT-LongTerm_04,128,MIT-LongTerm
591866,MIT-LongTerm_04,128,MIT-LongTerm
592112,MIT-LongTerm_04,128,MIT-LongTerm
592276,MIT-LongTerm_04,128,MIT-LongTerm
592417,MIT-LongTerm_04,128,MIT-LongTerm
592668,MIT-LongTerm_04,128,MIT-LongTerm
592823,MIT-LongTerm_04,128,MIT-LongTerm
592972,MIT-LongTerm_04,128,MIT-LongTerm
593231,MIT-LongTerm_04,128,MIT-LongTerm
593393,MIT-LongTerm_04,128,MIT-LongTerm
593538,MIT-LongTerm_04,128,MIT-LongTerm
593802,MIT-LongTerm_04,128,MIT-LongTerm
593957,MIT-LongTerm_04,128,MIT-LongTerm
594085,MIT-LongTerm_04,128,MIT-LongTerm
594213,MIT-LongTerm_04,128,MIT-LongTerm
594345,MIT-LongTerm_04,128,MIT-LongTerm
594465,MIT-LongTerm_04,128,MIT-LongTerm
594587,MIT-LongTerm_04,128,MIT-LongTerm
594722,MIT-LongTerm_04,128,MIT-LongTerm
594865,MIT-LongTerm_04,128,MIT-LongTerm
594993,MIT-LongTerm_04,128,MIT-LongTerm
595251,MIT-LongTerm_04,128,MIT-LongTerm
595421,MIT-LongTerm_04,128,MIT-LongTerm
595593,MIT-LongTerm_04,128,MIT-LongTerm
595746,MIT-LongTerm_04,128,MIT-LongTerm
595908,MIT-LongTerm_04,128,MIT-LongTerm
596057,MIT-LongTerm_04,128,MIT-LongTerm
596324,MIT-LongTerm_04,128,MIT-LongTerm
596485,MIT-LongTerm_04,128,MIT-LongTerm
596631,MIT-LongTerm_04,128,MIT-LongTerm
597039,MIT-LongTerm_04,128,MIT-LongTerm
597432,MIT-LongTerm_04,128,MIT-LongTerm
597568,MIT-LongTerm_04,128,MIT-LongTerm
597739,MIT-LongTerm_04,128,MIT-LongTerm
597902,MIT-LongTerm_04,128,MIT-LongTerm
599160,MIT-LongTerm_04,128,MIT-LongTerm
599321,MIT-LongTerm_04,128,MIT-LongTerm
599634,MIT-LongTerm_04,128,MIT-LongTerm
599789,MIT-LongTerm_04,128,MIT-LongTerm
599926,MIT-LongTerm_04,128,MIT-LongTerm
600072,MIT-LongTerm_04,128,MIT-LongTerm
600232,MIT-LongTerm_04,128,MIT-LongTerm
600386,MIT-LongTerm_04,128,MIT-LongTerm
600541,MIT-LongTerm_04,128,MIT-LongTerm
600692,MIT-LongTerm_04,128,MIT-LongTerm
600843,MIT-LongTerm_04,128,MIT-LongTerm
601109,MIT-LongTerm_04,128,MIT-LongTerm
601255,MIT-LongTerm_04,128,MIT-LongTerm
